ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	treshold	modAct.x	inactive.x	modInact.x	modAct.y	inactive.y	modInact.y
hsa-miR-450b-3p	0.167789978622837	0.201344040980884	1.45008652522605	0.138849673780326	0.889568940128199	NA	modInact_vs_inactive	NA	0.194	0.174	0.161	0	0	0
hsa-miR-450b-5p	0.157881433477431	-0.708911778965755	1.28675248088605	-0.550930959525024	0.58168100341772	NA	modInact_vs_inactive	NA	0.173	0.436	0.08	0	0	0
hsa-miR-4510	1.01132978851829	-0.358366646612909	0.454561817820278	-0.788378241558771	0.430475494078963	NA	modInact_vs_inactive	NA	0.951	1.706	1.077	0.408	0.619	0.499
hsa-miR-4510-3p:Novel	5.64360891146637	0.0953032769536189	0.452865212136968	0.210445126716412	0.833320275112493	0.959155417109389	modInact_vs_inactive	FALSE	5.783	5.388	5.903	2.335	3.263	2.657
hsa-miR-4511	2.74127941169715	-0.56220734060373	0.394138745437739	-1.42641987653188	0.153747179636884	0.623413221541337	modInact_vs_inactive	FALSE	2.674	5.239	2.426	1.723	2.297	1.402
hsa-miR-4511-3p:Novel	7.8926488465366	-0.483242100325844	0.342707191604615	-1.41007283233019	0.158518178298462	0.625241975081991	modInact_vs_inactive	FALSE	8.171	14.508	7.046	4.191	6.949	3.625
hsa-miR-4512	6.2365438221297	-0.906779860780482	0.448500126460558	-2.02180513958055	0.0431964866099403	0.430573510369674	modInact_vs_inactive	FALSE	5.572	18.809	5.309	1.257	5.144	1.068
hsa-miR-4512-5p:Novel	1.90672358000373	0.287046367064686	0.379809489733227	0.755764073368215	0.449790660472557	NA	modInact_vs_inactive	NA	1.72	2.051	2.18	1.212	1.47	1.445
hsa-miR-4513	9.2465336373284	0.587885968622583	0.353797849452537	1.66164370284407	0.096584235194114	0.550686931410106	modInact_vs_inactive	FALSE	9.963	9.022	8.091	5.584	2.548	4.198
hsa-miR-4513-3p:Novel	15.6649258114603	-0.0865734653554679	0.236121033348776	-0.366648680668737	0.713881091289773	0.925440013234041	modInact_vs_inactive	FALSE	16.01	20.725	15.752	11.165	16.778	11.594
hsa-miR-4514	2.42013282380995	-0.352605878805672	0.422743878860717	-0.834088667956435	0.404231020372068	0.825304997707615	modInact_vs_inactive	FALSE	2.666	5.499	1.85	0	0.729	0
hsa-miR-4514-3p:Novel	7.82844202077307	-0.094755134563369	0.308977271819482	-0.30667347797261	0.759091919146029	0.934560566326868	modInact_vs_inactive	FALSE	7.607	9.15	7.491	5.246	6.017	4.21
hsa-miR-4515	15.0012787841965	0.0660537939622083	0.347557326765019	0.190051507695209	0.849268768682838	0.963770819923783	modInact_vs_inactive	FALSE	13.031	29.835	15.533	5.521	8.024	4.428
hsa-miR-4515-3p:Novel	10.692834275671	-0.212000868574603	0.44640481208396	-0.474907220611973	0.634853104617218	0.908434266806468	modInact_vs_inactive	FALSE	4.431	4.216	17.314	2.367	2.055	2.054
hsa-miR-4516	1.9479460613154	-0.820487104655082	0.35341916720583	-2.32156934538084	0.0202561361120676	NA	modInact_vs_inactive	NA	1.749	4.43	1.966	1.132	2.131	1.236
hsa-miR-4516-3p:Novel	146.783762904777	-0.398845451424629	0.393062333891437	-1.01471297815778	0.310242665829822	0.785445348040172	modInact_vs_inactive	FALSE	140.446	399.281	136.452	48.962	45.365	60.481
hsa-miR-4517	3.65263202090201	0.665753988491314	0.480712469778013	1.38493180507414	0.166073320692536	0.641187429456399	modInact_vs_inactive	FALSE	4.668	3.828	2.393	1.14	1.007	1.09
hsa-miR-4517-3p:Novel	1.84740232813087	-0.388910798854979	0.412496447655026	-0.942822177174792	0.345771866182044	NA	modInact_vs_inactive	NA	2.052	3.087	1.473	0.699	1.237	0.082
hsa-miR-4518	7.66962289801531	-0.0614432408445293	0.260832812596587	-0.23556561090939	0.813769761041484	0.950926007817809	modInact_vs_inactive	FALSE	6.76	12.825	8.87	4.694	8.024	4.428
hsa-miR-4518-5p:Novel	3.46143092015916	0.103754466013633	0.344760332225806	0.300946647033851	0.763455178964841	0.934560566326868	modInact_vs_inactive	FALSE	3.502	6.806	2.834	1.126	1.853	1.082
hsa-miR-4519	34.2756977664349	-1.6056791125201	1.00502274215851	-1.5976545058787	0.110119888816144	0.565239660512926	modInact_vs_inactive	FALSE	39.924	23.14	31.008	0.585	8.002	0.28
hsa-miR-4519-3p:Novel	9.82789205359677	-0.120513618022599	0.598152366732062	-0.201476454370668	0.840326038623339	0.960485846931251	modInact_vs_inactive	FALSE	7.058	6.157	12.502	1.268	3.513	2.333
hsa-miR-451a	0.554676085911431	0.10282454681071	0.714219939678678	0.143967622714328	0.88552603657608	NA	modInact_vs_inactive	NA	0.615	0.399	0.488	0	0	0
hsa-miR-451a-3p:Novel	299.352360479883	-1.47512645936998	0.887992792631859	-1.66119192814388	NA	NA	modInact_vs_inactive	NA	138.462	2001.649	301.567	0.433	0.298	0
hsa-miR-451b	17.5711521206128	-2.35777141089284	1.06066196899059	-2.22292443759126	NA	NA	modInact_vs_inactive	NA	8.77	116.04	17.004	0	0	0
hsa-miR-451b-3p:Novel	275.157761647264	-1.57319905726471	0.847692781821137	-1.85585991883161	NA	NA	modInact_vs_inactive	NA	129.997	1781.329	284.273	0.404	1.016	0.33
hsa-miR-452-3p	0.757217450227612	0.00124537515917135	0.639678461807341	0.00194687680378151	0.998446618037782	NA	modInact_vs_inactive	NA	0.69	1.525	0.786	0	0.298	0
hsa-miR-452-5p	3.23471264324334	0.93100205707464	0.547851096283824	1.69937061984506	0.0892493741105658	0.541590485679357	modInact_vs_inactive	FALSE	2.882	2.372	4.66	1.165	1.104	0.706
hsa-miR-4520-2-3p	4.65549814556933	0.864668181347451	0.705463893641308	1.22567319056458	0.22032168288494	0.708796201058363	modInact_vs_inactive	FALSE	7.807	0.66	0.977	0	0	0
hsa-miR-4520-3p	16.2238266448784	0.0710207123842784	0.281652668976043	0.252157072192769	0.800919657549112	0.948299636845567	modInact_vs_inactive	FALSE	17.727	14.417	15.577	10.701	10.336	11.323
hsa-miR-4520-5p	4.50793512648363	1.23002103840774	0.580493966526774	2.11892131414772	0.0340971173363858	0.411437327945009	modInact_vs_inactive	FALSE	5.662	1.299	3.497	0.915	0.596	1.18
hsa-miR-4521	0.243793716974323	0.971742464496144	1.09697106504579	0.885841473362457	0.375702957733173	NA	modInact_vs_inactive	NA	0.252	0.127	0.311	0	0	0
hsa-miR-4521-3p:Novel	1.73564834143136	0.276535555271399	0.627964050907221	0.440368449231906	0.6596702723186	NA	modInact_vs_inactive	NA	1.174	4.129	1.967	0	0	0
hsa-miR-4522	11.4720657939203	0.366344477336121	0.398808125035714	0.918598329217376	0.358305706217148	0.805517246461424	modInact_vs_inactive	FALSE	10.889	9.979	13.334	7.098	7.161	6.319
hsa-miR-4522-5p:Novel	3.62866162991973	-0.555028514252515	0.460826012115258	-1.20442097377458	0.228426909499829	0.708796201058363	modInact_vs_inactive	FALSE	3.457	5.334	3.713	1.224	2.093	2.496
hsa-miR-4523	2.7574845941701	-0.234511870508938	0.378655736895874	-0.61932739335051	0.535700701891333	0.883535985989428	modInact_vs_inactive	FALSE	2.903	3.33	2.844	2.084	1.723	1.502
hsa-miR-4523-3p:Novel	10.6209614830346	0.206543892520314	0.48949197150353	0.421955628579344	0.673057404918065	0.915275613426097	modInact_vs_inactive	FALSE	12.859	9.689	8.77	3.587	6.549	3.882
hsa-miR-4524a-3p	0.349186568625505	0.163951421159573	0.761776691904352	0.21522241741174	0.829593913875232	NA	modInact_vs_inactive	NA	0.473	0.326	0.245	0	0	0
hsa-miR-4524a-5p	0.892973313727616	-0.792101919641693	0.520517339251604	-1.52175895001033	0.128069490678282	NA	modInact_vs_inactive	NA	0.884	1.557	0.838	0.173	0.674	0
hsa-miR-4524b-3p	0.622059752005781	-0.953098678020927	0.629984007936186	-1.51289344811031	0.130306726439818	NA	modInact_vs_inactive	NA	0.507	3.005	0.473	0	0	0
hsa-miR-4524b-5p	0.528472527878235	0.646675534174978	0.759287511262736	0.851687304983486	0.394387668510216	NA	modInact_vs_inactive	NA	0.564	0.464	0.606	0	0	0
hsa-miR-4525	0.882012047882341	0.284536714728352	0.557310745237102	0.510553075030519	0.609664041074023	NA	modInact_vs_inactive	NA	0.803	0.853	1	0	0	0.247
hsa-miR-4525-3p:Novel	14.7872380465645	0.454843928894261	0.512995930125469	0.886642373133478	0.375271473022127	0.809033195495843	modInact_vs_inactive	FALSE	11.706	16.863	13.65	3.649	3.816	3.878
hsa-miR-4526	3.07942111034724	0.74778536315964	0.433858003415823	1.72357166923792	0.084785196642877	0.538223122827834	modInact_vs_inactive	FALSE	3.338	1.94	3.2	1.755	1.194	1.602
hsa-miR-4526-5p:Novel	1.28359626970921	-0.252876184079994	0.402726735563068	-0.627910098211974	0.530062835370994	NA	modInact_vs_inactive	NA	1.195	1.354	1.334	0.634	0.926	0.812
hsa-miR-4527	2.07691384387928	0.318494891922443	0.426185838318791	0.747314582715453	0.454873691963313	NA	modInact_vs_inactive	NA	2.109	2.66	2.335	1.372	0.8	1.279
hsa-miR-4527-3p:Novel	14.087787032075	0.118082739466132	0.424449076006843	0.278202371358745	0.780857014610348	0.944072144689666	modInact_vs_inactive	FALSE	11.904	16.046	17.494	7.49	6.311	6.987
hsa-miR-4528	0.597733516705618	0.255816216239815	0.63339705897712	0.403879703282701	0.686301182343876	NA	modInact_vs_inactive	NA	0.747	0.491	0.522	0	0	0
hsa-miR-4528-5p:Novel	39.3361609893165	0.207860448196958	0.376923452075308	0.551465946341351	0.581314304590816	0.894141339364978	modInact_vs_inactive	FALSE	38.141	49.119	33.505	11.595	24.48	12.293
hsa-miR-4529-3p	0.574953147832206	0.382485082855232	0.695773567376234	0.549726377645511	0.582507061906957	NA	modInact_vs_inactive	NA	0.567	0.484	0.661	0	0	0
hsa-miR-4529-5p	0.623418001094831	-0.818699858035569	0.643810487917424	-1.27164728347914	0.203498468744798	NA	modInact_vs_inactive	NA	0.607	1.806	0.436	0	0.337	0
hsa-miR-4530	8.68023408380127	-0.0530094357021139	0.392967525651988	-0.134895206961857	0.892694729204197	0.971409920075042	modInact_vs_inactive	FALSE	7.509	10.549	10.793	4.513	4.801	4.94
hsa-miR-4530-5p:Novel	14.9305231231355	-0.200255586986162	0.540046457372892	-0.370811777861342	0.71077772833653	0.923439096946362	modInact_vs_inactive	FALSE	21.636	26.209	7.806	3.329	6.394	2.755
hsa-miR-4531	1.81313328931902	0.192014669297345	0.433702876991089	0.442733215489576	0.657958714306145	NA	modInact_vs_inactive	NA	1.378	1.379	2.681	0.872	1.148	0.799
hsa-miR-4531-5p:Novel	1.70773897444159	0.821579771200005	0.672757244742661	1.22121281876982	0.222005451982516	NA	modInact_vs_inactive	NA	1.565	1.168	2.196	0	0.8	0.293
hsa-miR-4533	9.00884956688286	0.266564830741173	0.369826664628926	0.720783156640793	0.471042940011533	0.848534486788461	modInact_vs_inactive	FALSE	7.947	11.229	9.433	5.182	7.423	4.73
hsa-miR-4533-3p:Novel	7.22800441718354	-0.160936260719214	0.344031321590179	-0.46779537390763	0.639930929153067	0.908434266806468	modInact_vs_inactive	FALSE	6.34	9.078	8.769	4.532	4.883	5.244
hsa-miR-4534	39.2380855408459	-0.356055256840479	0.445816605875751	-0.798658578769295	0.42448841090051	0.83579979795932	modInact_vs_inactive	FALSE	36.996	41.357	34.045	13.321	14.681	14.031
hsa-miR-4534-5p:Novel	14.1475634765902	-0.0228711301104993	0.387236874132231	-0.0590623766441452	0.952902425391766	0.989681115494606	modInact_vs_inactive	FALSE	15.097	9.705	13.49	7.379	8.002	8.464
hsa-miR-4535	3.64667088700441	-0.669329879987842	0.416394626846965	-1.60744120320706	0.107957617638183	0.562320473999766	modInact_vs_inactive	FALSE	3.415	7.635	2.801	1.986	2.383	1.476
hsa-miR-4535-5p:Novel	2.81543704766056	0.335821056482584	0.415127962761435	0.808957927692222	0.418539346812288	0.8286799107454	modInact_vs_inactive	FALSE	2.846	3.454	2.803	0.826	1.459	0.412
hsa-miR-4536-3p	0.615532118143749	0.112196249853025	0.655743803557372	0.171097689744633	0.864146952404494	NA	modInact_vs_inactive	NA	0.629	1.184	0.552	0	0.298	0
hsa-miR-4536-5p	0.484851408874555	0.87494159154317	0.782541651303203	1.11807670567578	0.263534234309329	NA	modInact_vs_inactive	NA	0.603	0.266	0.412	0	0	0
hsa-miR-4537	1.08736789108453	-0.867219191506987	0.426180604734152	-2.0348631117269	0.0418646486023115	NA	modInact_vs_inactive	NA	0.982	1.991	1.113	0.43	1.237	0.289
hsa-miR-4537-3p:Novel	14.4232278681377	0.0490832113422797	0.405019312600913	0.121187335554648	0.903542654946348	0.97727877904063	modInact_vs_inactive	FALSE	14.937	19.284	14.107	6.682	15.449	5.673
hsa-miR-4538	1.12799793368571	0.554937444633338	0.512004471446777	1.08385273094441	0.27843010077652	NA	modInact_vs_inactive	NA	0.918	1.562	1.318	0.396	0	0.529
hsa-miR-4538-3p:Novel	8.92840086521829	0.64681668554118	0.38327016053247	1.68762599374438	0.0914830462002879	0.541590485679357	modInact_vs_inactive	FALSE	7.668	8.577	10.574	4.352	6.614	5.673
hsa-miR-4539	2.1234943720341	-0.409115256482151	0.408682587153708	-1.001058692839	0.316798433724447	NA	modInact_vs_inactive	NA	1.759	3.937	2.392	1.126	1.856	1.104
hsa-miR-4539-5p:Novel	7.58910254684977	-0.0429827528052328	0.482753006124978	-0.0890367377517794	0.929052713546422	0.98507320552743	modInact_vs_inactive	FALSE	6.792	9.084	9.012	3.023	7.11	3.636
hsa-miR-454-3p	3.09073273151917	-0.640555188052186	0.441105906931047	-1.45215735719521	0.146457856590686	0.614915256040328	modInact_vs_inactive	FALSE	2.945	7.453	2.889	1.747	3.674	1.446
hsa-miR-454-5p	0.305063714650038	1.40849067991488	1.25082007615836	1.12605378404284	0.260142754485684	NA	modInact_vs_inactive	NA	0.247	0.431	0.4	0	0	0
hsa-miR-4540	1.21397572815607	0.330808731235169	0.56111892679985	0.589551903233462	0.555491105113497	NA	modInact_vs_inactive	NA	1.09	1.099	1.391	0.388	0.729	0
hsa-miR-4540-5p:Novel	0.235945724146419	0.0641675712916475	0.988216889929429	0.064932680209736	0.948227600444937	NA	modInact_vs_inactive	NA	0.231	0.731	0.152	0	0	0
hsa-miR-455-3p	1.21145531199221	0.173274098048067	0.805492073028157	0.21511583273149	0.829677010123997	NA	modInact_vs_inactive	NA	0.808	1.079	1.729	0	0.44	0
hsa-miR-455-5p	4.50108831859313	-1.21178642503856	0.597762034821067	-2.02720540022469	0.0426414111227662	0.430573510369674	modInact_vs_inactive	FALSE	4.063	6.3	4.604	1.188	1.016	1.109
hsa-miR-4632-3p	1.2254670802734	-1.18327765057642	0.656749476848278	-1.8017184516917	0.0715897135230425	NA	modInact_vs_inactive	NA	1.065	2.073	1.271	0	0.169	0
hsa-miR-4632-5p	84.5909176846889	-0.405770458959192	0.415169782293279	-0.977360290331904	0.328390814779716	0.799219469144018	modInact_vs_inactive	FALSE	52.882	104.619	149.459	29.99	36.72	31.479
hsa-miR-4633-3p	2.49220631088866	0.224746024160666	0.500211899174792	0.44930163502994	0.65321407847114	0.912471140194161	modInact_vs_inactive	FALSE	1.263	1.559	5.213	0.612	0.881	0.522
hsa-miR-4633-5p	1.32899174410794	-0.580780368425274	0.546540425326621	-1.06264850962889	0.287941379473945	NA	modInact_vs_inactive	NA	1.163	1.8	1.476	0.333	0.881	0.519
hsa-miR-4634	31.2539766041737	-0.31421058872799	0.349392595164071	-0.899305231641902	0.36849010150838	0.807142408027723	modInact_vs_inactive	FALSE	34.065	42.887	30.972	20.941	25.064	15.972
hsa-miR-4634-5p:Novel	10.1367586576226	-0.224965328175302	0.399088309418541	-0.563698116096333	0.572959599727098	0.890862585204185	modInact_vs_inactive	FALSE	11.47	17.026	9.153	4.537	4.263	4.224
hsa-miR-4635	4.66333961246702	0.490704791787195	0.413663031538994	1.18624279757747	0.235526429367071	0.713445691987085	modInact_vs_inactive	FALSE	4.823	4.774	5.368	2.581	2.865	2.571
hsa-miR-4635-5p:Novel	4.55086738852913	-0.0293199812594435	0.440794021201249	-0.066516286177251	0.946966791929575	0.986979473278712	modInact_vs_inactive	FALSE	4.425	7.642	4.319	1.172	2.401	0.945
hsa-miR-4636	8.1467212473653	-0.532789959039955	0.471235473560459	-1.13062362435157	0.258213539783126	0.734915459382744	modInact_vs_inactive	FALSE	7.651	26.039	4.151	0.198	0.463	0
hsa-miR-4636-3p:Novel	10.9818445429666	-0.844744965425256	0.408363638260361	-2.06860965639323	0.0385827310533285	0.42114770006349	modInact_vs_inactive	FALSE	10.165	35.445	5.921	1.077	1.459	0.706
hsa-miR-4637	0.651305004227953	-2.16033468051118	0.881956964761554	-2.44947856508537	0.0143063224681002	NA	modInact_vs_inactive	NA	0.345	3.593	0.4	0	0	0
hsa-miR-4637-5p:Novel	1.34852555786612	1.51221270820566	0.879012541864064	1.7203539610468	0.0853681202653494	NA	modInact_vs_inactive	NA	1.027	0.444	1.689	0	0	0
hsa-miR-4638-3p	6.20571947472122	0.0249586060233484	0.460843949262536	0.0541584761247019	0.956808903354277	0.991419260418434	modInact_vs_inactive	FALSE	5.921	8.158	6.847	2.383	4.186	2.313
hsa-miR-4639-3p	0.0190598273491477	0.0394692754519732	5.93784712490704	0.00664706830972701	0.994696445876041	NA	modInact_vs_inactive	NA	0.017	0.018	0.021	0	0	0
hsa-miR-4639-5p	1.43706172735263	-0.351015480513284	0.440431947117985	-0.796980061982769	0.425462610867981	NA	modInact_vs_inactive	NA	1.421	2.472	1.313	0.849	1.6	0.6
hsa-miR-4640-3p	0.679273399995043	-1.30108976233675	1.33754549382821	-0.972744305401441	0.330680399317118	NA	modInact_vs_inactive	NA	0.344	4.488	0.21	0	0	0
hsa-miR-4640-5p	2.51953204284146	-0.54758134463313	0.34821586541355	-1.57253416349312	0.115826722568886	0.569419814959807	modInact_vs_inactive	FALSE	2.365	4.281	2.668	1.374	2.387	1.327
hsa-miR-4641	3.22751174207367	-0.103994033701421	0.361478390396406	-0.287690872993482	0.773583377096745	0.941266775752976	modInact_vs_inactive	FALSE	3.212	4.496	3.345	2.041	2.528	2.098
hsa-miR-4641-5p:Novel	1.4056000223538	-0.661454207126212	0.53584590196388	-1.23441124528895	0.217049700798949	NA	modInact_vs_inactive	NA	1.503	3.442	1.281	0.505	1.685	0.139
hsa-miR-4642	1.1459481180489	0.616099026785872	0.504244092227009	1.22182696095626	0.221773070647025	NA	modInact_vs_inactive	NA	1.015	1.799	1.24	0.344	0.619	0.578
hsa-miR-4642-3p:Novel	4.55052085895395	0.185306287953608	0.381697024309237	0.485480043468926	0.627335865522669	0.908419582946603	modInact_vs_inactive	FALSE	3.83	5.943	5.265	2.33	5.106	2.795
hsa-miR-4643	0.358833364363608	0.210020835893193	0.768582922891968	0.273257223960873	0.784655494726591	NA	modInact_vs_inactive	NA	0.439	0.606	0.216	0	0	0
hsa-miR-4643-5p:Novel	0.625443186316924	-0.687837692173399	0.568721749624796	-1.20944502760302	0.226491918574052	NA	modInact_vs_inactive	NA	0.653	0.927	0.529	0	0.337	0
hsa-miR-4644	10.3770194941716	0.0257852519088714	0.308319272296275	0.0836316579136623	0.93334929572488	0.985781968946708	modInact_vs_inactive	FALSE	9.542	15.049	11.935	6.46	9.438	6.163
hsa-miR-4644-5p:Novel	8.17873293812004	-0.837787959917889	0.4141599670745	-2.02286079418966	0.0430875016585108	0.430573510369674	modInact_vs_inactive	FALSE	8.718	19.841	6.07	2.64	6.976	2.755
hsa-miR-4645-3p	13.7418592089148	-0.665463069443917	0.556884636012515	-1.19497473338259	0.232096902045238	0.708796201058363	modInact_vs_inactive	FALSE	15.305	20.685	11.417	3.341	3.047	5.024
hsa-miR-4645-5p	0.350523818771169	0.157071172986005	0.899009172166814	0.174715873707304	0.861302894213214	NA	modInact_vs_inactive	NA	0.333	0.372	0.399	0	0	0
hsa-miR-4646-3p	0.0801498810468257	0.520874024923613	2.52558694453192	0.206238801658104	0.836604379946842	NA	modInact_vs_inactive	NA	0.094	0.101	0.093	0	0	0
hsa-miR-4646-5p	2.33289678351366	-0.239865723260938	0.354274325544701	-0.677062112508837	0.498366546300325	0.860331503198094	modInact_vs_inactive	FALSE	2.246	3.581	2.285	1.631	3.093	1.332
hsa-miR-4647	6.7924856600905	-0.0932656850035649	0.302268003552134	-0.308552952702712	0.757661613860466	0.934560566326868	modInact_vs_inactive	FALSE	6.529	7.563	7.342	3.998	6.045	5.39
hsa-miR-4647-3p:Novel	5.38292514040668	-0.492126908425645	0.332742952462463	-1.47900024563604	0.139140249161664	0.599789035221152	modInact_vs_inactive	FALSE	5.212	8.428	4.886	3.491	4.936	3.156
hsa-miR-4648	5.54251467425639	-0.563237019574139	0.464532428967551	-1.21248159321399	0.225328084372617	0.708796201058363	modInact_vs_inactive	FALSE	4.304	7.554	6.658	2.101	4.696	2.056
hsa-miR-4648-3p:Novel	2.32613014134083	-0.287170829101794	0.327167347929272	-0.877749050812599	0.380079919111739	0.813279441376444	modInact_vs_inactive	FALSE	2.149	4.317	2.328	1.582	2.871	1.89
hsa-miR-4649-3p	1.13161926283804	-0.330659313705837	0.562714751578137	-0.587614440137744	0.556791116346017	NA	modInact_vs_inactive	NA	1.205	1.808	1.013	0	0.674	0
hsa-miR-4649-5p	5.19648492665392	0.182264850784553	0.415323829452294	0.438849971659257	0.660770248665635	0.912471140194161	modInact_vs_inactive	FALSE	6.307	4.657	4.163	2.869	2.387	2.755
hsa-miR-4650-3p	4.15736727213512	0.201895144531369	0.389147295232835	0.518814204813042	0.603890311250998	0.899342187631716	modInact_vs_inactive	FALSE	3.64	3.708	4.93	2.496	3.146	2.358
hsa-miR-4650-5p	5.96715523650252	-0.00204049171785809	0.524163607064743	-0.00389285270926116	0.996893960770779	0.999960930838202	modInact_vs_inactive	FALSE	6.296	7.744	4.779	1.911	3.201	2.056
hsa-miR-4651	1.62802288414011	0.135905322364067	0.447931818396222	0.303406270290562	0.761580267756495	NA	modInact_vs_inactive	NA	1.665	1.626	1.571	1.073	0.894	0.494
hsa-miR-4651-3p:Novel	14.0807094029578	-0.124960188828641	0.35901853897984	-0.348060546354287	0.727794713376032	0.929501487860797	modInact_vs_inactive	FALSE	14.666	24.144	14.948	8.157	12.328	8.696
hsa-miR-4652-3p	0.292926819067325	0.655900046771692	0.979810290157154	0.669415348420653	0.503230563518174	NA	modInact_vs_inactive	NA	0.328	0.089	0.311	0	0	0
hsa-miR-4652-5p	1.87277026891887	0.3026417786022	0.429265874480719	0.705021751305772	0.480796700034966	NA	modInact_vs_inactive	NA	2.018	1.707	1.792	1.023	1.016	0.988
hsa-miR-4653-3p	1.08871452863384	0.457672069312475	0.550884905885832	0.830794353634596	0.406089812947253	NA	modInact_vs_inactive	NA	1.053	0.746	1.302	0	0.463	0
hsa-miR-4653-5p	0.527617427317774	0.302155316769338	0.673070142226829	0.448920993241013	0.653488651399466	NA	modInact_vs_inactive	NA	0.527	0.428	0.567	0	0	0
hsa-miR-4654	26.915930803073	-0.699695742177118	0.380352370069671	-1.83959874378842	0.0658271689480582	0.504192162107609	modInact_vs_inactive	FALSE	34.114	27.701	19.519	12.388	11.035	12.466
hsa-miR-4654-3p:Novel	3.91628560165786	0.132780063088096	0.329600518517076	0.402851499401441	0.687057472767562	0.921564223767867	modInact_vs_inactive	FALSE	3.689	6.302	4.433	2.692	3.202	2.628
hsa-miR-4655-3p	5.46265823153695	0.949166691272257	0.621825413523591	1.52641990923751	0.126905322502562	0.581397425559743	modInact_vs_inactive	FALSE	3.079	3.121	8.411	0.612	1.007	0.776
hsa-miR-4655-5p	20.0112171302518	0.050325777229265	0.335628748327564	0.149944775231675	0.880808185499271	0.969548795712097	modInact_vs_inactive	FALSE	17.111	28.319	23.093	10.825	21.625	13.923
hsa-miR-4656	2.83289092664014	-0.0984539328064792	0.444499940011996	-0.221493691998748	0.824708047694472	0.957162535448609	modInact_vs_inactive	FALSE	2.852	3.403	2.491	1.48	3.229	1.104
hsa-miR-4656-3p:Novel	7.89379990872774	0.178451881163974	0.336905266142079	0.529679702568727	0.596334023197662	0.8960456646954	modInact_vs_inactive	FALSE	6.588	6.62	9.581	5.032	4.774	5.244
hsa-miR-4657	0.489220074944337	-0.357404359128366	0.615358161852293	-0.580807050730489	0.561370502573491	NA	modInact_vs_inactive	NA	0.397	0.923	0.552	0	0.504	0
hsa-miR-4657-3p:Novel	1.00383608455026	-0.284306851987644	0.74000143972232	-0.38419770114816	0.700831922035673	NA	modInact_vs_inactive	NA	0.785	1.016	1.287	0	0.504	0
hsa-miR-4658	9.43653944151832	0.239772721197346	0.422486768784599	0.567527172240492	0.570356070979316	0.890862585204185	modInact_vs_inactive	FALSE	8.228	8.411	10.18	4.955	6.278	4.563
hsa-miR-4658-5p:Novel	2.66501622503078	0.446118113542268	0.474919672826851	0.939354882662264	0.347548569164958	0.801521253267426	modInact_vs_inactive	FALSE	2.736	3.103	2.512	0.544	0.674	0.277
hsa-miR-4659a-3p	0.16867363502181	0.813349692958931	1.2092600867629	0.672601123498759	0.501201086769496	NA	modInact_vs_inactive	NA	0.191	0.104	0.169	0	0	0
hsa-miR-4659a-5p	2.32883118802353	-0.0739141081782202	0.497072523555093	-0.14869884106565	0.88179127576687	0.969548795712097	modInact_vs_inactive	FALSE	2.491	2.72	2.297	1.248	1.757	0.799
hsa-miR-4659b-3p	0.198022327189695	-0.281351870681964	1.07502111036408	-0.261717530911256	0.793539223796871	NA	modInact_vs_inactive	NA	0.156	0.686	0.198	0	0	0
hsa-miR-4659b-5p	67.5993569724528	0.455547691961373	0.815113948543829	0.558876084472843	0.57624629215224	0.892732595249211	modInact_vs_inactive	FALSE	55.006	37.625	108.278	2.94	6.394	4.339
hsa-miR-466	1.01948633239622	-0.672534374907738	0.964174170182457	-0.697523741774238	0.485475086667508	NA	modInact_vs_inactive	NA	1.092	1.217	0.939	0	0	0
hsa-miR-466-5p:Novel	0.36049203009944	0.311082114882786	0.72158340629547	0.431110405489849	0.666388095006352	NA	modInact_vs_inactive	NA	0.285	0.752	0.438	0	0	0
hsa-miR-4660	2.79061138377868	-0.553162247506336	0.3438570329056	-1.60869836755148	0.107682312939946	0.562320473999766	modInact_vs_inactive	FALSE	2.738	3.457	2.705	1.836	2.401	1.877
hsa-miR-4660-3p:Novel	15.0315118291548	0.802665052695774	0.608092427401781	1.31997212352298	0.186844325391398	0.679019048489415	modInact_vs_inactive	FALSE	12.846	9.405	20.404	3.33	2.519	3.085
hsa-miR-4661-3p	0.33262495984324	-0.881734430892834	0.808307456890603	-1.09084040160249	0.275343115419076	NA	modInact_vs_inactive	NA	0.285	1.05	0.25	0	0	0
hsa-miR-4661-5p	0.668365158888532	0.512865485093023	0.554526930460737	0.924870293796013	0.355033380482897	NA	modInact_vs_inactive	NA	0.574	0.37	0.746	0	0	0.247
hsa-miR-4662a-3p	0.337340818374615	-0.799515501529938	0.902123415147909	-0.886259560615497	0.375477675038005	NA	modInact_vs_inactive	NA	0.42	0.875	0.177	0	0	0
hsa-miR-4662a-5p	0.182693376990448	0.451479022218124	1.58649213630193	0.284576905165448	0.775968306961566	NA	modInact_vs_inactive	NA	0.173	0.641	0.169	0	0	0
hsa-miR-4662b	0.331348010834864	-0.528997040954006	0.861398638482376	-0.614114089947948	0.539139938099694	NA	modInact_vs_inactive	NA	0.426	0.573	0.199	0	0	0
hsa-miR-4662b-5p:Novel	0.750383280700914	0.308478678041751	0.602099343360466	0.512338506001444	0.608414120538964	NA	modInact_vs_inactive	NA	0.661	0.898	0.802	0	0	0
