"GS","converged","loss","gene.tested","coef","std.err","t.value","p.value","adj.p.val"
"GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","Y",0.00935643588305439,11,0.215893375455341,0.25265056902471,0.854513711521571,0.392843079605645,0.999999999999867
"GO_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS","Y",0.00864012347820115,10,-0.0201437996450694,0.40934483465569,-0.0492098542345425,0.960753146333814,0.999999999999867
"GO_MELANOCYTE_DIFFERENTIATION","Y",0.0122415419545529,15,0.219624335883226,0.214548777894045,1.02365689536432,0.306024777326786,0.999999999999867
"GO_RNA_CATABOLIC_PROCESS","Y",0.137417611481918,278,0.00386942426743265,0.0753782717874949,0.0513334171197406,0.959060975356641,0.999999999999867
"GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING","Y",0.0114685548762811,14,-9.20186793308997,757.407018579049,-0.0121491717232214,0.990306870247276,0.999999999999867
"GO_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION","Y",0.00935643588305437,11,0.215893375455296,0.252650569025259,0.854513711519536,0.392843079606773,0.999999999999867
"GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY","Y",0.015065425305758,19,-0.0121352695104088,0.292685661392929,-0.0414617834459519,0.966928675485836,0.999999999999867
"GO_FATTY_ACID_TRANSPORT","Y",0.0316155018086102,46,-9.32848031632671,459.280076637878,-0.0203110929274683,0.983795655392178,0.999999999999867
"GO_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS","Y",0.0122671434595902,15,0.156723466826975,0.239716088924805,0.653787851828903,0.513265138427516,0.999999999999867
"GO_REGULATION_OF_CELL_SHAPE","Y",0.0613246779235294,101,0.0844433264131062,0.106840321611824,0.790369451712328,0.429332788114853,0.999999999999867
"GO_ARACHIDONIC_ACID_METABOLIC_PROCESS","Y",0.0175759401057874,23,-8.87150666175255,458.917430651346,-0.0193313787387878,0.98457717899433,0.999999999999867
"GO_RESPONSE_TO_ETHER","Y",0.00547814942701231,6,-8.64540386224213,756.398708676396,-0.0114296914617563,0.990880876641287,0.999999999999867
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS","Y",0.0122745592459412,15,0.12811344440263,0.253656673859699,0.505066326279636,0.613524574687851,0.999999999999867
"GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION","Y",0.0129527628389893,16,0.20141919272266,0.214685991126116,0.938203707033394,0.348164820937469,0.999999999999867
"GO_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN","Y",0.00206931954979169,2,-8.58069189109084,1246.96539352073,-0.0068812590434958,0.994509744954044,0.999999999999867
"GO_RESPONSE_TO_NUTRIENT","Y",0.0748418232987631,129,-0.0424288308228589,0.119411766634376,-0.355315326275766,0.722361671938247,0.999999999999867
"GO_ORGANELLE_LOCALIZATION","Y",0.174417551023488,380,0.0451672415565199,0.0604500865201546,0.747182413733366,0.454972908613647,0.999999999999867
"GO_VENOUS_BLOOD_VESSEL_DEVELOPMENT","Y",0.00808465097246435,10,0.602828942281055,0.150314383375927,4.01045414778049,6.1090241744405e-05,0.0351370269301873
"GO_EXECUTION_PHASE_OF_APOPTOSIS","Y",0.0347921896054049,51,0.153440768948055,0.131924912250037,1.1630916885299,0.244823031347168,0.999999999999867
"GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE","Y",0.0633084381229059,105,0.072773872314216,0.107048221347957,0.679823274014676,0.496633790954205,0.999999999999867
"GO_TELENCEPHALON_DEVELOPMENT","Y",0.0843085511416078,150,0.160819084823424,0.0770555058591941,2.08705507841703,0.0369111225835185,0.847380344676508
"GO_PROSTANOID_METABOLIC_PROCESS","Y",0.0164168374222964,21,-0.0495381611192002,0.298572000928838,-0.165916967984574,0.868226007668641,0.999999999999867
"GO_MEMBRANE_REPOLARIZATION","Y",0.0177136111063745,23,-0.301373190198766,0.450075119744008,-0.669606421190711,0.503125836504925,0.999999999999867
"GO_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS","Y",0.00788125016540986,9,-0.00348602966936116,0.418199234605324,-0.00833581073540487,0.993349246436449,0.999999999999867
"GO_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING","Y",0.00930486840409106,11,-9.04311793802902,757.13540942921,-0.0119438581598587,0.990470670348083,0.999999999999867
"GO_RESPONSE_TO_GONADOTROPIN","Y",0.0142440747833026,18,-8.71059484779009,458.759320163155,-0.0189872869388075,0.984851666538889,0.999999999999867
"GO_CAMERA_TYPE_EYE_MORPHOGENESIS","Y",0.0456758223389555,71,0.230776016666763,0.0978756201397654,2.35784985410276,0.0184023260972915,0.68598770055745
"GO_RESPONSE_TO_COBALT_ION","Y",0.00627168464208995,7,-8.74637625462736,756.591990084931,-0.0115602284576731,0.990776732952023,0.999999999999867
"GO_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY","Y",0.0157196887981672,20,-0.253745951113626,0.443933375928794,-0.571585658732553,0.567616936890137,0.999999999999867
"GO_MATERNAL_PLACENTA_DEVELOPMENT","Y",0.0184087118505574,24,-0.0082133450149806,0.258577298065115,-0.0317635967133986,0.97466127943333,0.999999999999867
"GO_MACROMOLECULE_METHYLATION","Y",0.0998001237209712,185,0.106190649261434,0.0766166218287529,1.3860001488813,0.165781074844805,0.999999999999867
"GO_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE","Y",0.0951446566086359,174,0.020219678019475,0.0919487371141091,0.219901639262128,0.82595272927737,0.999999999999867
"GO_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","Y",0.00930486840409103,11,-9.04311793802922,757.135409427698,-0.0119438581598828,0.990470670348064,0.999999999999867
"GO_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION","Y",0.0313100668179251,45,-0.294263040293091,0.317426273144059,-0.927027991030674,0.353936771822563,0.999999999999867
"GO_CHROMATIN_SILENCING_AT_RDNA","Y",0.0271080193320264,38,-0.466617767839297,0.46209396556792,-1.00978978867603,0.312623064040099,0.999999999999867
"GO_RESPONSE_TO_FOLIC_ACID","Y",0.00466606586704572,5,-9.1818930408235,1248.89642145455,-0.0073520052448622,0.994134163739743,0.999999999999867
"GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT","Y",0.0163896756811442,21,-0.270213244520367,0.446019473364306,-0.605832840620522,0.544640983419893,0.999999999999867
"GO_O_GLYCAN_PROCESSING","Y",0.0184075534421515,24,0.0360530523180131,0.238029146862207,0.151464863834024,0.879612408384921,0.999999999999867
"GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","Y",0.0808539997400562,142,-0.0640244262078717,0.118457475867025,-0.540484471235424,0.588876294628049,0.999999999999867
"GO_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY","Y",0.0150626650495159,19,0.0602440671884929,0.255635374087916,0.235664048465273,0.813698712501773,0.999999999999867
"GO_NEUTRAL_AMINO_ACID_TRANSPORT","Y",0.0150570436053754,19,0.0988059202702616,0.237629275898445,0.415798600137501,0.67756726169789,0.999999999999867
"GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS","Y",0.14719119206139,304,-0.0467170801319936,0.0789353608622749,-0.591839697971417,0.553972750583882,0.999999999999867
"GO_MESENCHYME_MORPHOGENESIS","Y",0.0265680317260322,37,0.139425275503152,0.158358643923584,0.880439943464229,0.37864445206781,0.999999999999867
"GO_CENTROSOME_DUPLICATION","Y",0.0296040133193219,42,0.0539946521472527,0.174237573777812,0.309890978028119,0.756651013197989,0.999999999999867
"GO_REGULATION_OF_BINDING","Y",0.12454203141885,245,-0.0759375786910509,0.0924524032115587,-0.821369440416633,0.41145754449441,0.999999999999867
"GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE","Y",0.17754733283716,389,0.00948648051423582,0.0635268085627298,0.14933034932596,0.881296302519694,0.999999999999867
"GO_POSITIVE_REGULATION_OF_CHEMOTAXIS","Y",0.0469418799440132,73,0.109347215492027,0.11973595606591,0.913236249868294,0.361142678875353,0.999999999999867
"GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION","Y",0.0516300150504026,82,0.143217252460781,0.106389369185924,1.34616130875348,0.178284284401773,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS","Y",0.0122774488650526,15,-0.159781522479348,0.432882589707721,-0.369110530842165,0.712053992171489,0.999999999999867
"GO_PROTEIN_AUTOPHOSPHORYLATION","Y",0.0858539289524603,153,0.0374481838409781,0.0949155779373166,0.394542019916997,0.693190226031282,0.999999999999867
"GO_CELLULAR_COMPONENT_DISASSEMBLY","Y",0.152738935990485,319,-0.0236072145978128,0.074020562010499,-0.318927794610156,0.749788642032967,0.999999999999867
"GO_REGULATION_OF_GLIOGENESIS","Y",0.0442986323984857,68,0.0278690427102941,0.144029017671817,0.193496027125563,0.846574868220458,0.999999999999867
"GO_AMINOGLYCAN_CATABOLIC_PROCESS","Y",0.0235183416949468,32,0.0672490952230653,0.194598540813332,0.345578620178729,0.729667463939858,0.999999999999867
"GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT","Y",0.0128702139721257,16,-9.28989619823382,757.550766009936,-0.0122630675263709,0.990216003829864,0.999999999999867
"GO_MUSCLE_CELL_DIFFERENTIATION","Y",0.109998253755005,209,0.0172172661224498,0.0845399007899365,0.203658461407839,0.838624992932806,0.999999999999867
"GO_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY","Y",0.00627168464208995,7,-8.74637625462731,756.59199008429,-0.0115602284576828,0.990776732952015,0.999999999999867
"GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING","Y",0.0100351081986008,12,-9.10036063835246,757.234921694556,-0.0120178829285732,0.990411613002036,0.999999999999867
"GO_RNA_LOCALIZATION","Y",0.0885183836178822,159,0.0654679597416875,0.0885903075289885,0.738996867352166,0.45992810324014,0.999999999999867
"GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION","Y",0.00627168464208996,7,-8.74637625462804,756.591990083838,-0.0115602284576907,0.990776732952009,0.999999999999867
"GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT","Y",0.0209961294684366,28,0.0454426121701748,0.216609736180496,0.209790256760705,0.833836109600405,0.999999999999867
"GO_HISTONE_H4_ACETYLATION","Y",0.0304579959474565,44,-9.29908090200827,459.261500643055,-0.0202478999197358,0.983846064354039,0.999999999999867
"GO_MATING_BEHAVIOR","Y",0.00938734496066674,11,-0.0486783210672671,0.411702039794654,-0.118236774079493,0.905882682082184,0.999999999999867
"GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS","Y",0.0331240510459838,48,0.0431819413111663,0.166388811692889,0.259524308586739,0.795236643749244,0.999999999999867
"GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION","Y",0.0122862668101125,15,0.0275010135368385,0.305725212766242,0.0899533711596948,0.928326263541377,0.999999999999867
"GO_INACTIVATION_OF_MAPK_ACTIVITY","Y",0.0164026267050697,21,0.124326721098779,0.215885741260367,0.575891304228544,0.564703001976791,0.999999999999867
"GO_PEPTIDYL_ARGININE_METHYLATION","Y",0.00543703675685368,6,0.387980975200598,0.256858486187377,1.51048532972186,0.130954612284914,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","Y",0.00856453857126713,10,-8.98045933003457,757.024341465378,-0.0118628409129501,0.990535306389496,0.999999999999867
"GO_HISTONE_PHOSPHORYLATION","Y",0.0197078547422304,26,0.0629552121369703,0.217536651689986,0.289400483311145,0.772281567699281,0.999999999999867
"GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","Y",0.0453349793893349,70,-0.159964414919077,0.200876754975819,-0.796331138156493,0.425860521449123,0.999999999999867
"GO_MULTICELLULAR_ORGANISM_REPRODUCTION","Y",0.175095357715271,382,0.0539189173397912,0.0594189057927189,0.907437062673044,0.364199927034701,0.999999999999867
"GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION","Y",0.0228919154682759,31,-0.0853924313267324,0.262925605747058,-0.324777919914283,0.745356678586493,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH","Y",0.00704933921890666,8,-8.83393788323034,756.756595258805,-0.0116734204083272,0.990686427436312,0.999999999999867
"GO_REGULATION_OF_ORGANELLE_ORGANIZATION","Y",0.291800850297251,772,0.0573816965445859,0.0429674290250735,1.33546963005632,0.18175634201289,0.999999999999867
"GO_STRIATED_MUSCLE_ADAPTATION","Y",0.0195150898605665,26,-8.9521195422259,458.99163327705,-0.0195038839342467,0.984439569519858,0.999999999999867
"GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE","Y",0.0652904223126972,109,-0.00937371731842927,0.12213813066401,-0.0767468542990515,0.938826629985334,0.999999999999867
"GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION","Y",0.0844097467767618,150,0.119403209864845,0.0827665508705541,1.44265054673585,0.149153613308096,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION","Y",0.0760061183593008,132,0.183534197798937,0.0786978117380073,2.33213851498108,0.0197152680101463,0.712116023079036
"GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT","Y",0.019711270323746,26,-0.0320759565220915,0.259802675472407,-0.123462764437537,0.901743405505314,0.999999999999867
"GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS","Y",0.0490563977827909,77,0.110560308015692,0.116387984802398,0.949928879715548,0.342173808291357,0.999999999999867
"GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT","Y",0.00864012347820119,10,-0.020143799645045,0.409344834655235,-0.0492098542345377,0.960753146333818,0.999999999999867
"GO_REGULATION_OF_PROTEOLYSIS","Y",0.171217188586733,371,0.0821708846254786,0.0574624984501875,1.42999150475001,0.152754047175321,0.999999999999867
"GO_ENDOCYTOSIS","Y",0.141554872637107,289,-0.0676489953020142,0.0839908559891711,-0.805432859390505,0.420591139041162,0.999999999999867
"GO_PROTEIN_LOCALIZATION_TO_NUCLEUS","Y",0.0959974564945347,176,0.051667761959277,0.0864219580115287,0.597854563216266,0.549951969178367,0.999999999999867
"GO_PEPTIDE_CATABOLIC_PROCESS","Y",0.0108342832654067,13,0.168731850209125,0.252959906119702,0.667030015931773,0.504770000602399,0.999999999999867
"GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION","Y",0.0157254458045939,20,0.138226040003805,0.215597186675004,0.641131000527247,0.521453841816238,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT","Y",0.00856453857126715,10,-8.98045933003308,757.024341464196,-0.0118628409129666,0.990535306389483,0.999999999999867
"GO_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL","Y",0.0114685548762811,14,-9.20186793304793,757.40701857527,-0.0121491717232265,0.990306870247272,0.999999999999867
"GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS","Y",0.0164151441471858,21,-0.0728728059750831,0.311808964572647,-0.233709784691276,0.815215587679188,0.999999999999867
"GO_POSITIVE_REGULATION_OF_SECRETION","Y",0.103267277264336,193,0.0645802822908649,0.08075283980766,0.799727693102614,0.423889616193498,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY","Y",0.075295103660364,130,0.0646564492324414,0.0978515971483605,0.660760285132706,0.508782908193102,0.999999999999867
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE","Y",0.129452729387357,258,0.139821324862224,0.0618048788557542,2.26230238535945,0.0237023840204383,0.771653188885982
"GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION","Y",0.159030886050555,337,0.126226327600472,0.0558669255511448,2.25941066839118,0.0238815821421145,0.77179533703915
"GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION","Y",0.0265576838251458,37,0.154934313649443,0.15410855839339,1.00535826994076,0.314751298941413,0.999999999999867
"GO_NEURONAL_ACTION_POTENTIAL","Y",0.0100351081986008,12,-9.10036063835383,757.234921695273,-0.0120178829285636,0.990411613002044,0.999999999999867
"GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING","Y",0.0296089768448912,42,-0.00297154272783721,0.193750064495922,-0.0153369896189106,0.987763671252114,0.999999999999867
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION","Y",0.0150439949715438,19,-0.236609725719031,0.441807161928034,-0.535549773992963,0.592282935254169,0.999999999999867
"GO_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT","Y",0.00705159376867735,8,0.305739770306519,0.253688127448034,1.20517965654166,0.228165528775018,0.999999999999867
"GO_BASEMENT_MEMBRANE_ORGANIZATION","Y",0.0129737135278344,16,-0.232764815218066,0.477845441805756,-0.487113185256008,0.626189944217039,0.999999999999867
"GO_SOMITE_DEVELOPMENT","Y",0.0323873273098922,47,0.231200706313454,0.11946835267511,1.93524645763046,0.0529912370573718,0.937223301137753
"GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","Y",0.0382143010633608,57,0.117238120175942,0.133354972899304,0.879143219236892,0.379347014741152,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL","Y",0.00935643588305435,11,0.215893375455312,0.252650569025048,0.85451371152031,0.392843079606344,0.999999999999867
"GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS","Y",0.0135594088383627,17,0.311293815050855,0.170810745847959,1.82244866097559,0.0684199858447898,0.999999999999867
"GO_SERTOLI_CELL_DIFFERENTIATION","Y",0.0101004661272813,12,0.191352585148011,0.252741789354421,0.757107028627058,0.449005493161332,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT","Y",0.0150422329656196,19,0.15280067066404,0.215328280358315,0.709617289516145,0.477959813356352,0.999999999999867
"GO_RNA_SPLICING","Y",0.140837642903079,287,0.0072929165554097,0.0737803900832246,0.0988462726638237,0.921262521662705,0.999999999999867
"GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT","Y",0.00710983901264378,8,-0.0161210385887198,0.454153549474437,-0.0354968899998154,0.971684310663867,0.999999999999867
"GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION","Y",0.0480257490680675,75,0.0761279049072561,0.12554891370806,0.606360522435718,0.544290616395668,0.999999999999867
"GO_REGULATION_OF_MUSCLE_ADAPTATION","Y",0.0359950277120049,53,-0.014518463113831,0.176326309096001,-0.0823386095260831,0.934379277228718,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING","Y",0.0317062760006248,46,0.279462376736156,0.111273733316949,2.51148558069983,0.0120397278772051,0.608450677284257
"GO_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT","Y",0.00296931326368476,3,-8.8462448247512,1247.8413777176,-0.00708923824992218,0.994343810198494,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","Y",0.250427596877383,622,0.0951433474463665,0.0446033900592869,2.13309677403224,0.0329436669315444,0.794677543657522
"GO_FEMALE_GENITALIA_DEVELOPMENT","Y",0.0108509617615227,13,-0.0995783871172799,0.416314323304153,-0.239190394236159,0.810963377963138,0.999999999999867
"GO_NEUROBLAST_PROLIFERATION","Y",0.0247658377703261,34,-0.0158016118435329,0.220468869448823,-0.0716727576235017,0.942863923573062,0.999999999999867
"GO_MIDGUT_DEVELOPMENT","Y",0.00627168464208997,7,-8.74637625462582,756.59199008237,-0.0115602284577102,0.990776732951993,0.999999999999867
"GO_MITOCHONDRION_DISTRIBUTION","Y",0.00776991447622117,9,0.368374241037743,0.214228072591066,1.7195423390702,0.0855499252716187,0.999999999999867
"GO_PEPTIDYL_METHIONINE_MODIFICATION","Y",0.00704933921890661,8,-8.83393788323255,756.756595258966,-0.0116734204083276,0.990686427436311,0.999999999999867
"GO_IMMUNOLOGICAL_SYNAPSE_FORMATION","Y",0.0038542711744053,4,0.183561932914597,0.440333738483641,0.41687001669852,0.676783392648864,0.999999999999867
"GO_VITAMIN_METABOLIC_PROCESS","Y",0.0496046968963743,78,0.0796501807197977,0.122375169238849,0.650868809540425,0.515147734423426,0.999999999999867
"GO_MUSCLE_CELL_DEVELOPMENT","Y",0.0557788536293841,90,0.109156020338133,0.108092596257691,1.00983808435785,0.312599922405457,0.999999999999867
"GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST","Y",0.0150461513058829,19,-0.220349266826553,0.42922631372297,-0.513363835770727,0.607709394576841,0.999999999999867
"GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION","Y",0.0348433675079201,51,0.0728129657383374,0.152837977471714,0.476406237133129,0.633796516298451,0.999999999999867
"GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS","Y",0.0122415419545529,15,0.219624335883094,0.216014405921813,1.01671152414987,0.309317915402356,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_AXONOGENESIS","Y",0.0272065766325654,38,-0.0618074803830869,0.227283212102268,-0.271940368192597,0.785674086814326,0.999999999999867
"GO_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE","Y",0.00469479096991553,5,0.179774481165511,0.397072485821234,0.452749781425166,0.650739803282907,0.999999999999867
"GO_OSTEOCLAST_DIFFERENTIATION","Y",0.0371140574896685,55,0.0756452126507469,0.14645194762088,0.516518993974527,0.605504622276109,0.999999999999867
"GO_CARBOHYDRATE_DERIVATIVE_TRANSPORT","Y",0.0307808786999591,44,-0.0939188307569249,0.224267927394519,-0.418779590323268,0.675387180135901,0.999999999999867
"GO_DEFINITIVE_HEMOPOIESIS","Y",0.0128702139721256,16,-9.28989619823424,757.550766010551,-0.0122630675263615,0.990216003829872,0.999999999999867
"GO_RENAL_FILTRATION","Y",0.0114685548762811,14,-9.20186793308661,757.407018579496,-0.0121491717232097,0.990306870247285,0.999999999999867
"GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","Y",0.0532089398969301,85,0.120095880672402,0.108986469913665,1.10193385259232,0.27051979257411,0.999999999999867
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS","Y",0.0313319906303709,45,0.143756312184289,0.14272489980252,1.00722657632407,0.313852886997838,0.999999999999867
"GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR","Y",0.0888511204316286,160,-0.200017051752974,0.142766074930514,-1.40101247337874,0.161244699720287,0.999999999999867
"GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","Y",0.0469615214056976,73,0.0813541608873383,0.126022649169877,0.645551902163824,0.518585993955011,0.999999999999867
"GO_REGULATION_OF_INTRACELLULAR_TRANSPORT","Y",0.105359382323815,198,-0.0954521881214089,0.106366431928247,-0.89739014829227,0.369534686867381,0.999999999999867
"GO_CARDIAC_CONDUCTION","Y",0.0446478211511597,69,-0.478938348041224,0.349294356888603,-1.37115970698023,0.170359241849422,0.999999999999867
"GO_AORTA_MORPHOGENESIS","Y",0.0170028984968887,22,0.240902392552645,0.17032933978874,1.41433292027925,0.157298645239443,0.999999999999867
"GO_RESPONSE_TO_ALCOHOL","Y",0.0776416844509931,135,-0.0319560963420392,0.11453502234344,-0.279007203981826,0.780245684133174,0.999999999999867
"GO_CELLULAR_HOMEOSTASIS","Y",0.204757163351458,471,0.00821098347404342,0.0581524371544949,0.141197581319406,0.887717005679445,0.999999999999867
"GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH","Y",0.0129810503016664,16,-0.164675081750589,0.422944952767513,-0.389353462366789,0.697023872310694,0.999999999999867
"GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS","Y",0.0516366580734526,82,-0.211325738890291,0.203793022152891,-1.03696258418381,0.299781055540568,0.999999999999867
"GO_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION","Y",0.0266027368653901,37,-0.0369683111367003,0.21989434620519,-0.168118515890373,0.866493807295357,0.999999999999867
"GO_PROTEIN_INSERTION_INTO_MEMBRANE","Y",0.0292903708689857,42,-9.26832821568247,459.241273131626,-0.0201818276316511,0.983898770182241,0.999999999999867
"GO_ACTIVATION_OF_MAPK_ACTIVITY","Y",0.0607646345700187,100,0.138006945675942,0.0974425494132389,1.41629038348202,0.156724987818829,0.999999999999867
"GO_EMBRYONIC_ORGAN_DEVELOPMENT","Y",0.131539169126963,263,-0.12301714470919,0.0971070813322708,-1.26681950503963,0.20525250187278,0.999999999999867
"GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","Y",0.011563299054673,14,-0.189060834104383,0.472306660727615,-0.400292542589012,0.688950527111195,0.999999999999867
"GO_POSITIVE_REGULATION_OF_ORGAN_GROWTH","Y",0.025954509480622,36,0.147229668395214,0.158230412203571,0.930476425769509,0.352149332872471,0.999999999999867
"GO_EPOXYGENASE_P450_PATHWAY","Y",0.00704933921890667,8,-8.83393788323171,756.756595258435,-0.0116734204083347,0.990686427436306,0.999999999999867
"GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS","Y",0.0177163757790971,23,-0.284465804682891,0.43708633438283,-0.650822920566848,0.515177358492525,0.999999999999867
"GO_AMINO_ACID_IMPORT","Y",0.0136890763181267,17,0.0133740596868301,0.294941052901813,0.0453448563882436,0.96383343641249,0.999999999999867
"GO_IMP_BIOSYNTHETIC_PROCESS","Y",0.00704933921890666,8,-8.83393788323271,756.756595259354,-0.0116734204083219,0.990686427436316,0.999999999999867
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION","Y",0.0226523645364306,31,0.316374278358361,0.127554736445895,2.48030208186395,0.013145194566999,0.629875144382872
"GO_LYMPHOCYTE_APOPTOTIC_PROCESS","Y",0.0288950199572364,41,-0.496194469713123,0.466376188966931,-1.06393611305981,0.28738608505724,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","Y",0.0442457201731645,68,0.12858515170022,0.119812406453426,1.07322067477382,0.283200788953488,0.999999999999867
"GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS","Y",0.0522301319138579,83,-0.0369550752367681,0.147088386611598,-0.251244004289419,0.801631180476344,0.999999999999867
"GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION","Y",0.00704933921890666,8,-8.83393788323162,756.756595259518,-0.0116734204083179,0.990686427436319,0.999999999999867
"GO_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS","Y",0.0142440747833027,18,-8.71059484779202,458.759320162379,-0.0189872869388438,0.98485166653886,0.999999999999867
